id	n_obs_defined	has_full_map	chi_min	chi_max	chi_span	starved	subset_a	subset_b	mtype_vec	ftype_vec	immut_vec
constitutional_text_authority__positivist_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
copyright_constitutional_mandate__corporate_enclosure_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
copyright_constitutional_mandate__judicial_ambiguity_reading	4	True	-0.014788192895291596	0.47947573845688846	0.49426393135218005	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
copyright_constitutional_mandate__public_scaffold_reading	4	True	-0.010562994925208284	0.34248267032634894	0.35304566525155723	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
correct_latin__continuity_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
correct_latin__discontinuity_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
correct_latin__hybrid_reading	4	True	-0.016900791880333256	0.5479722725221584	0.5648730644024916	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
correct_latin_kernel__continuity_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
correct_latin_kernel__discontinuity_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
correct_latin_kernel__hybrid_reading	4	True	-0.016900791880333256	0.5479722725221584	0.5648730644024916	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
creed_381_pneumatology__ecumenical_reunion_reading	4	True	-0.010562994925208284	0.34248267032634894	0.35304566525155723	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
creed_381_pneumatology__filioque_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
creed_381_pneumatology__monoprocession_reading	4	True	-0.029576385790583193	0.9589514769137769	0.9885278627043601	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
cultural_property_legal_corpus__indigenous_stewardship_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
cultural_property_legal_corpus__sovereign_repatriation_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
cultural_property_legal_corpus__universal_heritage_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
decalogue_image_prohibition__iconoclast_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
decalogue_image_prohibition__iconodule_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
decalogue_image_prohibition__moderate_iconoclast_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
deferential_realism_ontology__hybrid_pragmatic_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
deferential_realism_ontology__immutable_diagnostic_reading	4	True	-0.004225197970083314	0.1369930681305396	0.1412182661006229	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
deferential_realism_ontology__rhetorical_scaffold_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
derivative_work_statutory_boundary__coordination_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
derivative_work_statutory_boundary__enclosure_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
derivative_work_statutory_boundary__hybrid_carveout_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
dharmasastra_corpus__abolitionist_rejection	4	True	-0.07624467960810043	1.3014341472401258	1.3776788268482263	False	False	False	unknown|snare|rope|snare	unknown|snare|rope|snare	mountain|rope|rope|mountain
dharmasastra_corpus__orthodox_literalist	4	True	-0.038026781730749824	1.2329376131748562	1.270964394905606	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
dharmasastra_corpus__reformist_contextual	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
digital_money_emergence_boundary__conceptualization_reading	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
digital_money_emergence_boundary__consumer_holdings_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	rope|rope|rope|rope	mountain|rope|rope|mountain
digital_money_emergence_boundary__infrastructure_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
digital_money_origin__became_thinkable_reading	4	True	-0.008450395940166628	0.2739861362610792	0.2824365322012458	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
digital_money_origin__first_held_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
digital_money_origin__regulatory_recognition_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
dignified_death__autonomy_primary	4	True	-0.023238588835458228	0.7534618747179678	0.776700463553426	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
dignified_death__relational_autonomy	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
dignified_death__sanctity_primary	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
dignity_kernel__autonomy_rights_reading	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
dignity_kernel__imago_dei_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	False	False	scaffold|scaffold|scaffold|scaffold	piton|piton|piton|piton	mountain|rope|rope|mountain
dignity_kernel__posthumanist_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
divine_legitimacy_substrate__amun_polytheistic_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
divine_legitimacy_substrate__atenist_monotheistic_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
divine_marriage_command__coercion_visibility_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
divine_marriage_command__continuationist_reading	4	True	-0.02535118782049988	0.8219584087832374	0.8473095966037373	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
divine_marriage_command__substitutionist_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
dollar_gold_convertibility__policy_flexible_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
dollar_gold_convertibility__strict_convertibility_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
dollar_gold_convertibility__triffin_structural_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
doomsday_clock_metric__objective_index_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
doomsday_clock_metric__performative_tool_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
dsm_taxonomy_kernel__biomedical_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
dsm_taxonomy_kernel__critical_psychiatry_reading	4	True	-0.029576385790583193	0.9589514769137769	0.9885278627043601	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
dsm_taxonomy_kernel__neurodiversity_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
dual_class_legitimacy__disclosure_consent	4	True	-0.010562994925208284	0.34248267032634894	0.35304566525155723	True	True	False	unknown|rope|rope|rope	unknown|rope|rope|rope	mountain|rope|rope|mountain
dual_class_legitimacy__founder_stewardship	4	True	-0.01267559391024994	0.4109792043916187	0.42365479830186864	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
dual_class_legitimacy__minority_extraction	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
dueling_disappearance_mechanism__contraction_reading	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
dueling_disappearance_mechanism__institutional_displacement_reading	4	True	-0.00633779695512497	0.20548960219580936	0.21182739915093432	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
ecb_mandate_article_127__climate_incorporation	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
ecb_mandate_article_127__expansive_secondary_objectives	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
ecb_mandate_article_127__orthodox_price_stability	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	naturalized|snare|rope|snare	naturalized|snare|rope|snare	mountain|rope|rope|mountain
electronic_money_emergence__became_thinkable_reading	4	True	-0.002112598985041657	0.0684965340652698	0.07060913305031145	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
electronic_money_emergence__first_held_reading	4	True	-0.004225197970083314	0.1369930681305396	0.1412182661006229	True	True	False	mountain|scaffold|scaffold|mountain	mountain|scaffold|scaffold|mountain	mountain|rope|rope|mountain
electronic_money_emergence__m4_m5_collapse_reading	4	True	-0.012038633622331648	0.20548960219580936	0.217528235818141	True	True	False	piton|rope|rope|rope	piton|rope|rope|rope	mountain|rope|rope|mountain
employment_boundary__formalist_employment_reading	4	True	-0.035914182745708165	1.1644410791095863	1.2003552618552944	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
employment_boundary__hybrid_security_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
employment_boundary__substantive_employment_reading	4	True	-0.02746378680554154	0.8904549428485073	0.9179187296540489	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
