constraint	gate	purity	F	SIsub	CC	EX	scope_result	N	rawSI	gridG	m1_si_empty	m2_grid_lt2	m3_grid_empty	m4_ex_fail	m5_floor_default	any_mech	disposition	crosschecks
imposition_mechanism_kernel__endogenous_climb_reading	fail	-1.0	1.0	1.0	1.0	0.72	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
imposition_mechanism_kernel__exogenous_override_reading	fail	-1.0	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
imposition_mechanism_kernel__hybrid_legitimation_reading	pass	0.631	0.25	1.0	1.0	0.28	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
imposition_pathway_kernel__endogenous_climb_reading	pass	0.4621666666666667	0.0	0.75	0.6666666666666667	0.54	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
imposition_pathway_kernel__exogenous_override_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
imposition_pathway_kernel__hybrid_cascade_reading	fail	-1.0	0.375	0.75	0.8333333333333334	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
income_support_commitment__dependency_trap_reading	fail	-1.0	0.0	0.75	0.5	0.0	variant([tangled_rope,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
income_support_commitment__freedom_floor_reading	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
income_support_commitment__targeting_efficiency_reading	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
income_support_conditionality__dependency_trap_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
income_support_conditionality__freedom_floor_reading	pass	0.984	1.0	1.0	1.0	0.9199999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
income_support_conditionality__wage_subsidy_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([tangled_rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
ip_category_emergence__first_holding_reading	pass	0.5143333333333334	0.0	1.0	0.8333333333333334	0.28	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
ip_category_emergence__synchronic_diachronic_seam	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([naturalized,tangled_rope])	2	0.75	12	0	0	0	0	1	1	sentinel	x2(na)-x5(ok)
ip_category_emergence__thinkability_reading	fail	-1.0	0.625	1.0	0.8333333333333334	0.43999999999999995	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
irc_469_material_participation_kernel__strategic_shelter_reading	fail	-1.0	0.0	0.75	0.5	0.0	variant([tangled_rope,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
irc_469_material_participation_kernel__strict_gatekeeper_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
jati_practice_norm__colonial_census_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
jati_practice_norm__localized_practice_reading	pass	0.4205	0.0	0.75	0.5	0.54	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
jati_practice_norm__orthodox_textual_reading	pass	0.5	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
jcpoa_treaty_bindingness__binding_multilateral_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
jcpoa_treaty_bindingness__graduated_compliance_reading	fail	-1.0	0.625	1.0	0.8333333333333334	0.08000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
jcpoa_treaty_bindingness__transactional_provisional_reading	pass	0.4291666666666667	0.25	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
jewish_self_determination__diasporist_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
jewish_self_determination__liberal_nationalist_reading	pass	0.4501666666666667	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
jewish_self_determination__religious_covenant_reading	fail	-1.0	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
jewish_self_determination__settler_colonial_reading	fail	-1.0	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
jewish_sovereignty_palestine__liberal_nationalist_reading	fail	-1.0	0.0	1.0	0.8333333333333334	0.12	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
jewish_sovereignty_palestine__post_zionist_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
jewish_sovereignty_palestine__religious_zionist_reading	fail	-1.0	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
jewish_territorial_claim__cultural_zionism_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
jewish_territorial_claim__political_zionism_reading	fail	-1.0	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
jewish_territorial_claim__revisionist_zionism_reading	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
jihad_quranic_corpus__defensive_spiritual_reading	fail	-1.0	0.625	1.0	0.8333333333333334	0.52	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
jihad_quranic_corpus__expansionist_legalist_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
jihad_quranic_corpus__revolutionary_vanguard_reading	fail	-1.0	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
john_1_1_logos__orthodox_christological	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
john_1_1_logos__subordinationist	fail	-1.0	0.0	0.75	0.33333333333333337	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
july_charter_sovereign_legitimacy__guided_nationalism_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
july_charter_sovereign_legitimacy__military_custodian_reading	pass	0.45833333333333337	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
july_charter_sovereign_legitimacy__secular_democratic_reading	fail	-1.0	0.125	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
jurisprudential_method_kernel__hanafi_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([tangled_rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
jurisprudential_method_kernel__hanbali_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
jurisprudential_method_kernel__maliki_reading	pass	0.631	0.25	1.0	1.0	0.28	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
jurisprudential_method_kernel__shafii_reading	pass	0.3125	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
kami_buddha_ontology__domain_partition	pass	0.3885	0.0	0.75	0.5	0.3800000000000001	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
kami_buddha_ontology__honji_suijaku_monism	pass	0.3285	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
kami_buddha_ontology__incoherent_bundle	fail	-1.0	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
kjv_text_1611__exclusive_inspiration_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
kjv_text_1611__functional_equivalence_reading	pass	0.4085	0.0	0.75	0.5	0.48	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
kjv_text_1611__revisable_translation_reading	pass	0.4743333333333334	0.0	1.0	0.8333333333333334	0.08000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
kodashim_commandment_status__messianic_deferral	fail	-1.0	0.0	1.0	0.8333333333333334	0.08000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
kodashim_commandment_status__performance_only	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
kodashim_commandment_status__study_as_performance	pass	1.0	1.0	1.0	1.0	1.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
kodashim_corpus__performance_only	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
kodashim_corpus__study_as_exercise	pass	1.0	1.0	1.0	1.0	1.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
kodashim_corpus__substitution_archive	pass	0.3285	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
kodashim_obligation__study_as_archive	pass	0.6875	0.625	1.0	1.0	1.1102230246251565e-16	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
kodashim_obligation__study_as_performance	pass	1.0	1.0	1.0	1.0	1.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
kodashim_obligation__study_as_preparation	pass	0.8058333333333334	0.625	1.0	0.8333333333333334	0.7999999999999999	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
latin_correctness__continuity_reading	fail	-1.0	1.0	1.0	1.0	0.94	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
latin_correctness__hybrid_reading	pass	0.3285	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
latin_correctness__rupture_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
lausanne_minority_protections__expansive_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.48	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
lausanne_minority_protections__restrictive_reading	fail	-1.0	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
legal_personhood_boundary__developmental_potentiality_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legal_personhood_boundary__functional_capacity_reading	pass	0.45833333333333337	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legal_personhood_boundary__restrictive_anthropocentric_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legitimacy_of_imposed_practice__endogenous_climb_reading	fail	-1.0	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
legitimacy_of_imposed_practice__exogenous_override_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.1399999999999999	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
legitimacy_of_imposed_practice__hybrid_scaffolding_reading	pass	0.3285	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legitimacy_of_practice_standardization__dual_practice_equilibrium_reading	fail	-1.0	0.0	0.75	0.5	0.48	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
legitimacy_of_practice_standardization__endogenous_displacement_reading	pass	0.7698333333333334	0.625	1.0	0.8333333333333334	0.62	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legitimacy_of_practice_standardization__exogenous_override_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legitimate_health_intervention__bodily_autonomy_primary	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legitimate_health_intervention__proportionality_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
legitimate_health_intervention__public_health_primary	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legitimate_knowledge_boundary__credentialed_expertise_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
legitimate_knowledge_boundary__experiential_pluralism_reading	pass	0.3875	0.25	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
legitimate_knowledge_boundary__hybrid_coproduction_reading	pass	0.655	0.25	1.0	1.0	0.4	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
liability_attribution__deployer_liability	pass	0.45833333333333337	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
liability_attribution__developer_liability	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
liability_attribution__shared_liability	pass	0.3125	0.0	0.75	0.5	0.0	variant([tangled_rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
licensing_statute_mandate__graduated_access_filter	fail	-1.0	0.0	0.75	0.8333333333333334	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
licensing_statute_mandate__public_safety_coordination	pass	0.4621666666666667	0.0	0.75	0.6666666666666667	0.54	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
licensing_statute_mandate__rent_seeking_suppression	fail	-1.0	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
literacy_acquisition_kernel__balanced_literacy_reading	pass	0.591	0.25	1.0	1.0	0.08000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
literacy_acquisition_kernel__phonics_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
literacy_acquisition_kernel__structured_literacy_reading	fail	-1.0	0.0	0.75	0.5	0.0	variant([tangled_rope,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
literacy_acquisition_kernel__whole_language_reading	fail	-1.0	0.375	0.75	0.8333333333333334	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
living_language_status__literary_continuity_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
living_language_status__liturgical_preservation_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
living_language_status__native_generation_reading	fail	-1.0	0.125	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
lycurgan_laws__adaptive_fiction_reading	pass	0.3285	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
lycurgan_laws__sacral_fidelity_reading	pass	0.9720000000000001	1.0	1.0	1.0	0.86	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
maat_order_principle__distributed_maintenance_reading	pass	0.924	1.0	1.0	1.0	0.62	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
maat_order_principle__divine_mandate_reading	fail	-1.0	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
magna_carta_1215__baronial_privilege_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
magna_carta_1215__living_document_reading	pass	0.4741666666666667	0.0	0.75	0.6666666666666667	0.6	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
magna_carta_1215__universal_rights_reading	pass	0.7938333333333334	0.625	1.0	0.8333333333333334	0.74	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
magna_carta_clause_39__feudal_prerogative_reading	fail	-1.0	0.25	0.75	0.8333333333333334	0.7999999999999999	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
magna_carta_clause_39__liberal_due_process_reading	pass	0.655	0.25	1.0	1.0	0.4	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
magna_carta_clause_39__originalist_limitation_reading	pass	0.4085	0.0	0.75	0.5	0.48	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
magna_carta_constraint_authority__feudal_obsolescence_reading	fail	-1.0	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
magna_carta_constraint_authority__living_constitutionalism_reading	pass	0.4501666666666667	0.0	0.75	0.6666666666666667	0.48	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
magna_carta_constraint_authority__parliamentary_sovereignty_reading	fail	-1.0	0.625	1.0	0.8333333333333334	0.08000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
mandate_legitimacy_scope__bodily_autonomy_primary	pass	0.6875	0.625	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
mandate_legitimacy_scope__proportionality_reading	pass	0.35250000000000004	0.0	0.75	0.5	0.20000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
mandate_legitimacy_scope__public_health_primary	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
manifesto_revolutionary_method__council_communist_reading	fail	-1.0	1.0	1.0	1.0	0.86	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
manifesto_revolutionary_method__democratic_gradualism_reading	fail	-1.0	0.25	1.0	1.0	0.43999999999999995	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
manifesto_revolutionary_method__vanguard_rupture_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
market_as_natural_default__beneficiary_maintained_reading	pass	0.655	0.25	1.0	1.0	0.4	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
market_as_natural_default__hybrid_amnesia_reading	fail	-1.0	0.25	1.0	1.0	0.45999999999999996	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
market_as_natural_default__lapsed_alternative_reading	fail	-1.0	1.0	1.0	1.0	1.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
market_naturalization__beneficiary_maintained_reading	fail	-1.0	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
market_naturalization__hybrid_reading	fail	-1.0	0.0	1.0	0.8333333333333334	0.20000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
market_naturalization__lapsed_alternative_reading	fail	-1.0	0.25	0.75	0.8333333333333334	0.7999999999999999	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
marriage_authority__communal_autonomy_reading	fail	-1.0	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
marriage_authority__federalist_millet_reading	fail	-1.0	0.625	1.0	0.8333333333333334	0.6799999999999999	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
marriage_authority__gender_rights_reading	fail	-1.0	1.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
marriage_authority__secularist_reading	pass	0.5	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_authority_kernel__christian_canonical_reading	fail	-1.0	0.25	1.0	1.0	0.28	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
marriage_authority_kernel__hindu_codified_reading	pass	0.655	0.25	1.0	1.0	0.4	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_authority_kernel__muslim_shariat_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
marriage_authority_kernel__parsi_communal_reading	pass	0.4365	0.0	0.75	0.5	0.62	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_authority_kernel__secular_civil_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.62	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
marriage_commitment_legitimacy__endogenous_reinterpretation_reading	fail	-1.0	1.0	1.0	1.0	0.8	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
marriage_commitment_legitimacy__exogenous_override_reading	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_commitment_legitimacy__hybrid_pragmatic_reading	fail	-1.0	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
marriage_commitment_reversal__endogenous_reinterpretation_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_commitment_reversal__exogenous_override_reading	pass	0.45833333333333337	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_commitment_reversal__practice_doctrine_gap	pass	0.5	0.0	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
marriage_sacrament__civic_pastoral_reading	fail	-1.0	0.0	1.0	0.8333333333333334	0.08000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
marriage_sacrament__hierarchical_indissolubility_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
monetary_anchor_principle__overdetermined_composite_reading	fail	-1.0	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
monetary_anchor_principle__punctuated_swap_reading	pass	0.4823333333333334	0.0	1.0	0.8333333333333334	0.12	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
monetary_anchor_principle__triffin_inevitability_reading	fail	-1.0	1.0	1.0	1.0	1.0	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
monopoly_rulebook__extraction_demo_reading	fail	-1.0	0.0	0.75	0.6666666666666667	0.0	variant([snare,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
monopoly_rulebook__social_scaffold_reading	fail	-1.0	0.0	0.75	0.5	0.48	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
monopoly_rulebook__tournament_orthodoxy_reading	fail	-1.0	1.0	1.0	1.0	0.92	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
montevideo_statehood_criteria__constitutive_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
montevideo_statehood_criteria__declaratory_reading	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
montevideo_statehood_criteria__hybrid_reading	fail	-1.0	0.0	0.75	0.5	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
nafta_jurisdictional_boundary__capital_supremacy_reading	pass	0.6875	0.625	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
nafta_jurisdictional_boundary__embedded_liberalism_reading	fail	-1.0	0.0	1.0	0.8333333333333334	0.20000000000000007	invariant	1	1.0	12	0	0	0	0	0	0	sentinel	x2(na)-x5(na)
