constraint	gate	purity	F	SIsub	CC	EX	scope_result	N	rawSI	gridG	m1_si_empty	m2_grid_lt2	m3_grid_empty	m4_ex_fail	m5_floor_default	any_mech	disposition	crosschecks
us_constitution_interpretive__living_constitution_reading	pass	0.45833333333333337	0.0	1.0	0.8333333333333334	1.1102230246251565e-16	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_constitution_interpretive__originalist_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_constitution_interpretive__popular_constitutionalism_reading	pass	0.6389999999999999	0.25	1.0	1.0	0.31999999999999995	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_constitution_meaning__living_constitutionalist_reading	pass	0.607	0.25	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_constitution_meaning__originalist_reading	pass	0.358	0.125	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_constitution_meaning__positivist_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_constitution_text__living_constitutionalist_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_constitution_text__originalist_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_constitution_text__positivist_reading	pass	0.3445	0.0	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_greenland_envoy	pass	0.5063333333333334	0.0	1.0	0.8333333333333334	0.2400000000000001	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_international_accountability_exemption	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_military_spending_justification	pass	0.35250000000000004	0.0	0.75	0.5	0.20000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_sdf_alliance_abandonment_2026	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
us_venezuela_oil_pressure	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
usul_al_fiqh_method__hanafi_reading	pass	0.4501666666666667	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
usul_al_fiqh_method__hanbali_reading	pass	0.3445	0.0	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
usul_al_fiqh_method__maliki_reading	pass	0.639	0.25	1.0	1.0	0.32000000000000006	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
usul_al_fiqh_method__shafii_reading	pass	0.4541666666666667	0.0	0.75	0.6666666666666667	0.5	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vaccine_mandate_balance__bodily_autonomy_primary	pass	0.39583333333333337	0.0	0.75	0.8333333333333334	0.0	variant([snare,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vaccine_mandate_balance__proportionality_reading	pass	0.5653333333333334	0.25	1.0	0.8333333333333334	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vaccine_mandate_balance__public_health_primary	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vaccine_mandate_legitimacy__bodily_autonomy_primacy_reading	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vaccine_mandate_legitimacy__public_health_primacy_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vaccine_mandate_legitimacy__risk_stratification_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vaccine_mandates_school_entry	pass	0.3365	0.0	0.75	0.5	0.12	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
value_alignment_drift	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vatican_ii_authority__composite_overdetermination_reading	pass	0.3285	0.0	0.75	0.5	0.08000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vatican_ii_authority__continuity_reading	pass	0.4341666666666667	0.0	0.75	0.6666666666666667	0.4	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vatican_ii_authority__rupture_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vatican_ii_doctrinal_authority__composite_overdetermination_reading	pass	0.4341666666666667	0.0	0.75	0.6666666666666667	0.4	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vatican_ii_doctrinal_authority__continuity_reading	pass	0.4461666666666667	0.0	0.75	0.6666666666666667	0.4600000000000001	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vatican_ii_doctrinal_authority__rupture_progressive_reading	pass	0.39	0.125	0.75	0.5	0.20000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vatican_ii_doctrinal_authority__rupture_traditionalist_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vatican_ii_magisterial_authority__composite_overdetermination_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vatican_ii_magisterial_authority__continuity_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vatican_ii_magisterial_authority__rupture_reading	pass	0.31083333333333335	0.0	0.75	0.33333333333333337	0.19999999999999996	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vedic_corpus_social_prescription__colonial_orientalist_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vedic_corpus_social_prescription__orthodox_varna_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vedic_corpus_social_prescription__reformist_spiritual_reading	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vedic_dharmic_corpus__bhakti_devotional_reading	pass	0.4501666666666667	0.0	0.75	0.6666666666666667	0.48	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vedic_dharmic_corpus__hereditary_monopoly_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vedic_dharmic_corpus__reformist_egalitarian_reading	pass	0.8520000000000001	1.0	1.0	1.0	0.26	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
venal_office_structural_base	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
vendor_certification_capture	pass	0.378	0.125	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
versailles_reparations_clauses__limited_responsibility_reading	pass	0.4861666666666667	0.0	0.75	0.6666666666666667	0.66	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
versailles_reparations_clauses__punitive_liability_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
versailles_reparations_clauses__repudiation_reading	pass	0.575	0.25	1.0	1.0	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
visa_mastercard_interchange_extraction	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
voluntary_presence_constraint	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
waitangi_sovereignty_allocation__crown_sovereignty_reading	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
waitangi_sovereignty_allocation__partnership_reading	pass	0.4421666666666667	0.0	0.75	0.6666666666666667	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
waitangi_sovereignty_allocation__rangatiratanga_reading	pass	0.35250000000000004	0.0	0.75	0.5	0.20000000000000007	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
war_powers_allocation__congressional_primacy_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
war_powers_allocation__functional_accommodation_reading	pass	0.607	0.25	1.0	1.0	0.15999999999999992	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
war_powers_allocation__inherent_executive_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
war_winnability_post_1945__countervailing_thinkable	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
war_winnability_post_1945__deterrence_unthinkable	pass	0.3541666666666667	0.0	0.75	0.6666666666666667	0.0	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
war_winnability_post_1945__rhetorical_contraction	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
weak_law_large_numbers	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
web_app_friction_tax	pass	0.3405	0.0	0.75	0.5	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
well_ordering_theorem	pass	0.988	1.0	1.0	1.0	0.94	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
westphalia_sovereignty__absolute_non_intervention	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
westphalia_sovereignty__conditional_responsibility	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
westphalia_sovereignty__graded_sovereignty	pass	0.2788333333333334	0.0	0.75	0.33333333333333337	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
westphalian_sovereignty__absolute_sovereignty	pass	0.3445	0.0	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
westphalian_sovereignty__conditional_sovereignty	pass	0.40049999999999997	0.0	0.75	0.5	0.43999999999999995	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
westphalian_sovereignty__governance_quality_reading	pass	0.4663333333333334	0.0	1.0	0.8333333333333334	0.040000000000000036	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
westphalian_sovereignty__graduated_sovereignty	pass	0.3621666666666667	0.0	0.75	0.6666666666666667	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
westphalian_sovereignty__r2p_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
woman_category__gender_identity_reading	pass	0.599	0.25	1.0	1.0	0.12	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
woman_category__intersex_accommodation_reading	pass	0.3925	0.0	0.75	0.5	0.4	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
woman_category__sex_biology_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
woman_female_category__gender_identity_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
woman_female_category__hybrid_contextual_reading	pass	0.599	0.25	1.0	1.0	0.12	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
woman_female_category__sex_biology_reading	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
workplace_surveillance_extraction	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
wto_dsb_authority__advisory_coordination_reading	pass	0.4541666666666667	0.0	0.75	0.6666666666666667	0.5	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
wto_dsb_authority__binding_referee_reading	pass	0.358	0.125	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
wto_dsb_authority__judicial_activism_reading	pass	0.3205	0.0	0.75	0.5	0.040000000000000036	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
wto_treaty_framework__developmental_reading	pass	0.4741666666666667	0.0	0.75	0.6666666666666667	0.6	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
wto_treaty_framework__market_access_reading	pass	0.3821666666666667	0.0	0.75	0.6666666666666667	0.14000000000000012	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
zero_as_number_entry__contingent_thinkability_reading	pass	0.45833333333333337	0.0	1.0	0.8333333333333334	0.0	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
zero_as_number_entry__hybrid_scaffolding_reading	pass	0.3685	0.0	0.75	0.5	0.28	variant([scaffold,unknown])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
zero_as_number_entry__universal_discovery_reading	pass	0.9760000000000001	1.0	1.0	1.0	0.88	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
zero_mathematical_status__number_reading	pass	0.9600000000000001	1.0	1.0	1.0	0.8	invariant	1	1.0	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
zero_mathematical_status__parmenidean_rejection	pass	0.3125	0.0	0.75	0.5	1.1102230246251565e-16	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
zero_mathematical_status__placeholder_reading	pass	0.4101666666666667	0.0	0.75	0.6666666666666667	0.28	variant([rope,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
zone_failure_recovery_coupling	pass	0.3445	0.0	0.75	0.5	0.15999999999999992	variant([snare,tangled_rope])	2	0.75	12	0	0	0	0	0	0	scored	x2(na)-x5(na)
