constraint_id,h1,epsilon,chi_analytical,signature,audit_max_tvd,audit_fires,corrected_tvd_analytical,corrected_fires,corrected_tvd_all_ctx,corrected_fires_all_ctx,corrected_worst_ctx,argmax_cl,argmax_idx_corrected
ulysses_nausicaa_1904,0,0.49,0.671266,constructed_high_extraction,0.340495,False,0.000797,False,0.281079,False,institutional,piton,piton
ulysses_oxen_1904,0,0.55,0.753462,constructed_high_extraction,0.365773,False,0.000515,False,0.298943,False,institutional,piton,piton
ulysses_penelope_1904,0,0.5,0.684965,constructed_high_extraction,0.342089,False,0.000566,False,0.189515,False,institutional,piton,piton
ulysses_proteus_1904,0,0.52,0.712364,constructed_high_extraction,0.862040,False,0.000508,False,0.799506,False,institutional,snare,snare
ulysses_rocks_1904,0,0.48,0.657567,constructed_high_extraction,0.470763,False,0.000951,False,0.344588,False,institutional,piton,piton
ulysses_school_1904,0,0.49,0.671266,constructed_high_extraction,0.666391,False,0.000985,False,0.484195,False,institutional,piton,piton
ulysses_scylla_1904,0,0.5,0.684965,constructed_high_extraction,0.376812,False,0.000721,False,0.267164,False,institutional,piton,piton
ulysses_sirens_1904,0,0.53,0.726063,constructed_high_extraction,0.324142,False,0.000643,False,0.324271,False,institutional,piton,piton
ulysses_tower_1904,0,0.48,0.657567,constructed_high_extraction,0.582453,False,0.000775,False,0.243039,False,institutional,piton,piton
un_high_seas_treaty_2026,3,0.4,0.547972,false_ci_rope,0.826454,True,0.000360,False,0.351637,True,institutional,tangled_rope,tangled_rope
unclos_2026,4,0.3,0.410979,false_ci_rope,0.935744,True,0.007400,False,0.413399,True,moderate,tangled_rope,tangled_rope
unconditional_university_offers_uk,5,0.55,0.753462,false_ci_rope,0.864438,True,0.000590,False,0.808738,True,institutional,snare,snare
uneven_risk_distribution,0,0.05,0.069001,natural_law,0.042212,False,0.000000,False,0.000000,False,,mountain,mountain
union_protection_underperformance,3,0.6,0.821958,false_ci_rope,0.812932,True,0.000033,False,0.370234,True,institutional,tangled_rope,tangled_rope
universal_mathematics_communication,0,0.1,0.136993,natural_law,0.044869,False,0.000000,False,0.000000,False,,mountain,mountain
unrequited_love_protocol,3,0.68,0.931553,constructed_high_extraction,0.997966,True,0.000001,False,0.998040,True,institutional,snare,snare
unrwa_eviction_order,3,0.75,1.027448,false_ci_rope,0.968922,True,0.000048,False,0.969025,True,institutional,snare,snare
us_ai_chip_export_controls,5,0.55,0.753462,false_ci_rope,0.830473,True,0.000598,False,0.607046,True,institutional,tangled_rope,tangled_rope
us_arms_transfer_policy,5,0.55,0.753462,false_ci_rope,0.825527,True,0.000587,False,0.680820,True,institutional,tangled_rope,tangled_rope
us_canada_geopolitical_asymmetry,3,0.48,0.657567,false_ci_rope,0.884972,True,0.001023,False,0.620607,True,institutional,tangled_rope,tangled_rope
us_china_chip_tariffs_v2,5,0.52,0.712364,false_ci_rope,0.829538,True,0.000759,False,0.613999,True,institutional,tangled_rope,tangled_rope
us_debt_ceiling,5,0.5,0.684965,false_ci_rope,0.950931,True,0.000683,False,0.953579,True,institutional,snare,snare
us_embargo_cuba,5,0.65,0.890455,false_ci_rope,0.840273,True,0.000025,False,0.802962,True,institutional,snare,snare
us_employer_health_insurance,5,0.55,0.753462,false_ci_rope,0.832432,True,0.000528,False,0.711745,True,institutional,tangled_rope,tangled_rope
us_foreign_policy_america_first,3,0.75,1.027448,false_ci_rope,0.942759,True,0.000086,False,0.942845,True,institutional,snare,snare
us_greenland_envoy,3,0.65,0.890455,false_ci_rope,0.876180,True,0.000018,False,0.866496,True,institutional,snare,snare
us_iran_drone_conflict,5,0.6,0.821958,false_ci_rope,0.804641,True,0.000303,False,0.602340,True,institutional,snare,snare
us_isolationism_policy_2026,3,0.68,0.931553,false_ci_rope,0.821969,True,0.000063,False,0.813641,True,institutional,snare,snare
us_israel_faa_502b_nonenforcement,3,0.75,1.027448,false_ci_rope,0.990974,True,0.000014,False,0.991158,True,institutional,snare,snare
us_labor_mobility,3,0.48,0.657567,false_ci_rope,0.820736,True,0.000064,False,0.415611,True,institutional,tangled_rope,tangled_rope
us_legal_standard_reasonable_doubt,3,0.48,0.657567,false_ci_rope,0.884972,True,0.001023,False,0.620607,True,institutional,tangled_rope,tangled_rope
us_military_recruitment_advertising,5,0.55,0.753462,false_ci_rope,0.864438,True,0.000590,False,0.808738,True,institutional,snare,snare
us_sanctions_belarus_2022,3,0.65,0.890455,false_ci_rope,0.852250,True,0.000025,False,0.805750,True,institutional,snare,snare
us_sanctions_icc_israel_case,5,0.6,0.821958,false_ci_rope,0.854378,True,0.000254,False,0.700445,True,institutional,snare,snare
us_sanctions_moex_2024,3,0.75,1.027448,false_ci_rope,0.922889,True,0.000113,False,0.922948,True,institutional,snare,snare
us_sdf_alliance_abandonment_2026,3,0.65,0.890455,false_ci_rope,0.876180,True,0.000018,False,0.866496,True,institutional,snare,snare
us_suburban_zoning_2025,3,0.7,0.958951,false_ci_rope,0.786517,True,0.000184,False,0.619529,True,institutional,snare,snare
us_taiwan_arms_sales,5,0.52,0.712364,false_ci_rope,0.834502,True,0.000772,False,0.647922,True,institutional,tangled_rope,tangled_rope
us_tariffs_2025,3,0.48,0.657567,false_ci_rope,0.831230,True,0.000871,False,0.596067,True,institutional,tangled_rope,tangled_rope
us_two_party_duopoly,3,0.75,1.027448,false_ci_rope,0.923144,True,0.000113,False,0.923208,True,institutional,snare,snare
us_usmca_china_leverage,6,0.55,0.753462,false_ci_rope,0.830473,True,0.000598,False,0.607046,True,institutional,tangled_rope,tangled_rope
us_vaccine_recommendation_dismantling_2026,3,0.75,1.027448,false_ci_rope,0.963225,True,0.000056,False,0.963334,True,institutional,snare,snare
us_venezuela_blockade,3,0.85,1.164441,false_ci_rope,0.971798,True,0.000079,False,0.971829,True,institutional,snare,snare
us_venezuela_oil_pressure,3,0.68,0.931553,false_ci_rope,0.937493,True,0.000024,False,0.937600,True,institutional,snare,snare
us_venezuela_plausible_deniability_2025,3,0.72,0.98635,false_ci_rope,0.917381,True,0.000085,False,0.917448,True,institutional,snare,snare
us_visa_lottery,5,0.55,0.753462,false_ci_rope,0.813387,True,0.000488,False,0.645842,True,institutional,tangled_rope,tangled_rope
us_wind_project_ban_2025,3,0.75,1.027448,false_ci_rope,0.926918,True,0.000108,False,0.926988,True,institutional,snare,snare
usc_26_469_passive_loss,5,0.58,0.79456,false_ci_rope,0.885326,True,0.000336,False,0.720522,True,institutional,snare,snare
utopia_apocalypse_fragility,3,0.7,0.958951,false_ci_rope,0.791299,True,0.000190,False,0.481954,True,institutional,tangled_rope,tangled_rope
value_alignment_drift,3,0.61,0.835658,false_ci_rope,0.933754,True,0.000088,False,0.956681,True,institutional,snare,snare
value_extraction_plateau,3,0.89,1.219238,false_ci_rope,0.489023,True,0.000654,False,0.489149,True,institutional,piton,piton
van_der_waerden_theorem,0,0.05,0.069001,natural_law,0.045950,False,0.000000,False,0.000000,False,,mountain,mountain
venezuela_oil_privatization_v1,3,0.75,1.027448,false_ci_rope,0.963225,True,0.000056,False,0.963334,True,institutional,snare,snare
verification_bottleneck,5,0.72,0.98635,false_ci_rope,0.939072,True,0.000064,False,0.939173,True,institutional,snare,snare
vertebrate_turning_point_2026,0,0.05,0.068497,constructed_low_extraction,0.074370,False,0.004553,False,0.791015,False,institutional,rope,rope
vienna_quantum_superposition_2026,5,0.6,0.821958,false_ci_rope,0.900001,True,0.000232,False,0.741192,True,institutional,snare,snare
viral_emergence_covid19_exemplar,3,0.15,0.20549,constructed_low_extraction,0.280033,True,0.000000,False,0.793843,True,institutional,rope,rope
viral_transmission_rates,3,0.7,0.958951,false_ci_rope,0.939813,True,0.000044,False,0.939925,True,institutional,snare,snare
visa_ipo_regulatory_compliance,3,0.45,0.616469,false_ci_rope,0.923495,True,0.001093,False,0.592893,True,institutional,tangled_rope,tangled_rope
visa_judgment_sharing_agreement,3,0.4,0.547972,false_ci_rope,0.817722,True,0.000461,False,0.492240,True,institutional,tangled_rope,tangled_rope
visibility_bias_governance,5,0.54,0.739763,false_ci_rope,0.699877,True,0.000672,False,0.519401,True,institutional,snare,snare
vision_of_the_cross,3,0.75,0.807854,false_ci_rope,0.934645,True,0.222934,True,0.934706,True,institutional,snare,snare
vns_implant_for_trd,5,0.55,0.753462,false_ci_rope,0.891807,True,0.000573,False,0.633966,True,institutional,snare,snare
weierstrass_proof_limits,0,0.15,0.207004,natural_law,0.047437,False,0.000000,False,0.000000,False,,mountain,mountain
whitehead_incompleteness,0,0.05,0.068497,natural_law,0.045871,False,0.000000,False,0.000000,False,,mountain,mountain
whitehead_problem_undecidability,0,0.05,0.069001,natural_law,0.046237,False,0.000000,False,0.000000,False,,mountain,mountain
wikipedia_crowdsourcing_2026,0,0.05,0.068497,constructed_low_extraction,0.079194,False,0.005008,False,0.797231,False,institutional,rope,rope
wikipedia_noncommercial_model,0,0.12,0.164392,coupling_invariant_rope,0.456576,False,0.000000,False,0.000000,False,,rope,rope
wikipedia_notability_requirement_2026,3,0.4,0.547972,false_ci_rope,0.840550,True,0.000476,False,0.512561,True,institutional,tangled_rope,tangled_rope
winners_curse,3,0.65,0.890455,false_ci_rope,0.958293,True,0.000023,False,0.859819,True,institutional,snare,snare
womens_sizing_chaos,0,0.22,0.301385,false_ci_rope,0.566474,False,0.000237,False,0.120595,False,powerless,piton,piton
working_dog_training,3,0.35,0.479476,false_ci_rope,0.878909,True,0.001247,False,0.170579,True,institutional,tangled_rope,tangled_rope
world_factbook_sunset_2026,0,0.7,0.958951,constructed_high_extraction,0.896658,False,0.000046,False,0.896867,False,institutional,snare,snare
worldscale_vlsfo_benchmark,3,0.65,0.890455,false_ci_rope,0.861099,True,0.000025,False,0.805176,True,institutional,snare,snare
wpl_scotland,5,0.52,0.712364,false_ci_rope,0.796748,True,0.000442,False,0.531359,True,institutional,tangled_rope,tangled_rope
xi_mao_ideological_centralization,3,0.75,1.027448,false_ci_rope,0.545018,True,0.000302,False,0.545135,True,institutional,snare,snare
yangtze_fishing_ban,5,0.55,0.753462,false_ci_rope,0.825527,True,0.000587,False,0.680820,True,institutional,tangled_rope,tangled_rope
yc_equity_squeeze,3,0.48,0.657567,false_ci_rope,0.804181,True,0.000088,False,0.420198,True,institutional,tangled_rope,tangled_rope
yt_ai_slop_incentive,3,0.75,1.027448,false_ci_rope,0.926918,True,0.000108,False,0.926988,True,institutional,snare,snare
zipfs_law,3,0.75,1.027448,false_ci_rope,0.980272,True,0.000027,False,0.980397,True,institutional,snare,snare
zombie_reasoning_2026,3,0.74,1.013749,false_ci_rope,0.496856,True,0.000271,False,0.496968,True,institutional,piton,piton
